LAD14CD,LAD16NM,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
E09000023,Lewisham,0.3207748643,0.6620368375,0.2451278987,0.3139571617,0.4009963116,0.3064529475,0.0820453421,0.3941140812,0.5563750859,0.5151382965,0.4957981994,0.3433498258,0.1554453147,0.3346375046,1.5098e-06,0.1272340253,0.4730769924,0.1854154723,0.4663880427,0.1212600741,0.4015443994,0.566620881,0.4498766721,0.1859652844,0.1153847035,0.3552750436,0.0822230155,0.4691359703,0.4599558214,0.0810993108,0.5014255841,0.4358730608,0.7059362342,0.5136815717,0.6476392078,0.389897294,0.2860865715,0.5237529637,0.4327202935,0.5851847701,0.4868020627,0.3891119767,0.3622217897,0.502995671,0.2839751284,0.3470073473,0.4012459653,0.4928842742,0.5053617809,0.3745207178,0.4242750126,0.5204922278,0.2580990016,0.4256388871,0.835861382,0.5703741054,0.4639094788,0.5283975213,0.5667541351,0.5750163694,0.6196006253,0.6306840794,0.5369442837,0.2505959899
E09000024,Merton,0.5236494774,0.7563050954,0.2488803323,0.3827750736,0.5036833322,0.4821361254,0.8117299094,0.3771889581,0.5375180278,0.5135288365,0.4899789491,0.3470086164,0.6792624765,0.3365985166,6.394e-07,0.357425162,0.4864405867,0.2634115653,0.4794862375,0.3175164574,0.4168739176,0.6094729093,0.45934839,0.5447973776,0.1585549406,0.3431477846,0.3884642247,0.4734518649,0.4640937627,0.2496701816,0.5222294334,0.3484021419,0.0455180991,0.6008886415,0.452078289,0.3848078331,0.2297110456,0.5894001943,0.4609532357,0.2333915952,0.4978281253,0.5748651988,0.6245805703,0.5031113213,0.5732990259,0.58044102,0.5043778843,0.5180050139,0.4776598597,0.6944684432,0.5623897342,0.4268229091,0.4968699759,0.8716186299,0.3817225453,0.3284402786,0.4688060369,0.7139280071,0.5081684218,0.7523888253,0.4674746832,0.4452227597,0.3668957847,0.3317001952
E09000025,Newham,0.4403828467,0.7353178863,0.2432150789,0.3684403551,0.4041510886,0.4986520092,0.4146850307,0.4629857553,0.5920281992,0.5510017778,0.549330828,0.5256800117,0.2067415142,0.3330928427,3e-10,0.2489680034,0.5068061031,0.2609538803,0.4736413676,0.3135838466,0.4076192786,0.5819227996,0.4492539539,0.2000595218,0.2068195152,0.3234896431,0.1884165768,0.4782017134,0.4506307391,0.113659815,0.5019227728,0.1863541473,0.6696175219,0.4748275012,0.5208288309,0.3882538697,0.0521492468,0.5357284812,0.393826775,0.3350895807,0.4843084501,0.5493962422,0.2589519366,0.5330673206,0.5018860939,0.7662575797,0.5890445075,0.5575436494,0.4957540538,0.4184270725,0.5419899368,0.3983216223,0.3094613109,0.6675957938,0.4943748346,0.2675311782,0.4667176627,0.7802574433,0.5166255308,0.6596188691,0.5605649553,0.5914399302,0.1103653046,0.2482630041
E09000026,Redbridge,0.4792743227,0.1579936935,0.2710063253,0.4054736445,0.3185990737,0.4310507886,0.4232185893,0.3940521569,0.4972784997,0.4993117426,0.5979009282,0.3249483094,0.4624653303,0.3398160475,3.6876e-06,0.2112826326,0.4766476174,0.2649293564,0.4788903045,0.2110071299,0.4122386863,0.3625158441,0.4587210344,0.3999612022,0.13023985,0.3067877763,0.1815461482,0.4718577595,0.4475693586,0.1337343666,0.4909123768,0.4279779801,0.5481928456,0.484320301,0.7538845698,0.3998666785,0.3999693148,0.6652125415,0.2946522764,0.20813193,0.4206384481,0.4811410808,0.2943997285,0.4767020013,0.288745588,0.5266758226,0.4066807539,0.5792579657,0.4702096145,0.1765767344,0.5091087599,0.1530718216,0.5581359534,0.7499400283,0.6301087893,0.2885323141,0.4719542414,0.9287083729,0.4203128051,0.5437195749,0.6514356144,0.4955479803,0.6998305319,0.172602802
E09000027,Richmond upon Thames,0.6318605255,0.0890662093,0.2343212153,0.3552819194,0.3442773719,0.2436420875,0.5226379958,0.3591108716,0.5813996444,0.5107851328,0.197014111,0.3373667668,0.5717472448,0.3365705847,2.88e-08,0.1373321965,0.5022178974,0.1691914804,0.4669227081,0.2089736485,0.4229079418,0.5000115283,0.464397249,0.3054171833,0.1003874514,0.4119111688,0.2204233037,0.4662830236,0.470605264,0.1586950329,0.4632211159,0.7043497357,0.7189628911,0.6661653606,0.665212953,0.3326612996,0.2273177723,0.5557171804,0.4324695345,0.5292206749,0.5177321182,0.3801591086,0.6593195894,0.5335471736,0.4618086713,0.1078154986,0.2794650002,0.5562643631,0.4445870995,0.5188069233,0.3957347045,0.3812533933,0.3612406735,0.2373221381,0.5404604333,0.4051976771,0.4796850061,0.1626890042,0.3545163608,0.4159500276,0.513898605,0.3734605002,0.2485727032,0.169278742
E09000028,Southwark,0.6604223231,0.9434523689,0.2354128499,0.3387649134,0.6865393551,0.3458827118,0.8387889859,0.365126267,0.5411520561,0.5403905261,0.5510721579,0.3648974154,0.3720215511,0.3349312656,1.22854e-05,0.2431171595,0.480269402,0.2714470229,0.4685511687,0.2005466722,0.4094888123,0.6652658436,0.4584495061,0.4459752831,0.1089290187,0.3674398501,0.2443905091,0.4729797779,0.4702862012,0.2087353695,0.5044237542,0.3100452158,0.0063548429,0.6820503613,0.3506339959,0.367480668,0.369724759,0.5434373788,0.5164619175,0.7616547862,0.5305421577,0.3840436409,0.5879789341,0.5174678429,0.7331366278,0.17378753,0.4851102539,0.5153447678,0.4848318533,0.5966546797,0.6503588751,0.4193609571,0.4361262764,0.1478064626,0.2223900551,0.5598754375,0.4678876725,0.3190198512,0.3960551034,0.767319412,0.5626280704,0.491155358,0.202783665,0.6192519637
E09000029,Sutton,0.7397943308,0.2128649426,0.262733126,0.3785388251,0.4427215149,0.3018514968,0.5342135495,0.3882214627,0.5038533188,0.4918202773,0.433074707,0.3254195453,0.4487940615,0.3299566216,0.0007266183,0.2525298748,0.4782205585,0.3832283775,0.4805546524,0.275568952,0.4202455746,0.5558936919,0.4621546999,0.2306844796,0.1091203707,0.3305729095,0.2274756014,0.4717536076,0.4658264826,0.2122246881,0.5114435488,0.1644079714,0.501258169,0.4543979447,0.5496171547,0.3992640241,0.451782261,0.6256543659,0.4145533264,0.3278422567,0.4692275346,0.4657192228,0.377434174,0.4928531477,0.5246742517,0.3516850197,0.34245111,0.5066204537,0.4669815282,0.5777009694,0.5290273448,0.3565056226,0.3963305432,0.3897534472,0.5463003829,0.3221622641,0.4704921473,0.2938208523,0.4789315719,0.2236503537,0.4217681784,0.6916131503,0.6910020943,0.2576732201
E09000030,Tower Hamlets,0.4415648265,0.4009551038,0.1644289155,0.2576187684,0.3416987458,0.5077364729,0.3180784681,0.5049665312,0.6518032457,0.5631697252,0.2778646671,0.7046862761,0.3602393396,0.4670414799,3.925e-07,0.0560495547,0.5744817443,0.4121806239,0.4742477837,0.2324691169,0.4785338156,0.3610355109,0.4643714466,0.3026544933,0.4876438842,0.4190883408,0.1685138349,0.5789844858,0.4843038853,0.0581089971,0.4062062772,0.1638211679,0.7727256772,0.5129416388,0.5510344075,0.2429784361,0.3289877844,0.5478617939,0.6458022558,0.8692207666,0.6729664068,0.6045171734,0.1196383345,0.5849672419,0.473812991,0.8243606358,0.5300614313,0.6208429848,0.5844435122,0.0004711318,0.3301081803,0.5759509069,0.4439486746,0.0290962849,0.2005422778,0.1055976929,0.4741209151,0.872018202,0.4950903626,0.4217810501,0.61512177,0.6678201435,0.309026038,0.594194118
E09000031,Waltham Forest,0.604013706,0.7543209645,0.2582673298,0.3458927566,0.4435337281,0.4910009044,0.2760011936,0.5122319302,0.6458742984,0.5469081311,0.5013690211,0.4284667535,0.3416742319,0.3511532989,3.51e-08,0.2094255816,0.4897841288,0.3006779739,0.4732333281,0.3116217216,0.4079624431,0.544927638,0.452147321,0.3154360261,0.2406400394,0.3311514152,0.1767730696,0.4782621146,0.4608848115,0.144567899,0.5000278927,0.2167698599,0.6410496551,0.5157098959,0.5529923689,0.403167125,0.0870711829,0.5301295271,0.431611797,0.2918658087,0.4933737531,0.5685697294,0.3138599501,0.5100561605,0.4409541583,0.7535550515,0.4130802278,0.5700623479,0.4962220111,0.6183388322,0.4695244643,0.4145590372,0.2263185167,0.4438607071,0.5725253826,0.3809497026,0.470952126,0.4623967912,0.2564494772,0.6066734039,0.6177807188,0.683859788,0.1317722252,0.4003157102
E09000032,Wandsworth,0.5875213354,0.4240556367,0.2380692686,0.3226664327,0.5123439539,0.3926862124,0.6819463443,0.3938133584,0.5973575456,0.5161021168,0.392099709,0.3583002298,0.4828168501,0.3394726741,4.866e-07,0.2614278808,0.494178432,0.2383061989,0.4644048854,0.2052115539,0.413181441,0.4947692445,0.4539616678,0.4654877591,0.1345046297,0.3997933548,0.3756100586,0.4711557538,0.467267607,0.2236407063,0.518192204,0.5978553019,0.007309154,0.5135447679,0.446396486,0.35918684,0.2351185936,0.575155781,0.5055361511,0.1604565105,0.552423208,0.5132740411,0.7937463854,0.5189635715,0.6115406223,0.396178367,0.2612884327,0.4908124656,0.4863654273,0.315294799,0.4494367638,0.548679432,0.5049887854,0.3700740291,0.4508163761,0.5378362518,0.4662888938,0.6043470839,0.2471730363,0.5435084453,0.5532770214,0.3692828886,0.3492654783,0.4982877373
E09000033,Westminster,0.6116439522,0.8585354543,0.2202855714,0.279985091,0.4790621851,0.3240563747,0.9533389636,0.5219605222,0.7845179637,0.5761943876,0.355987694,0.4150932864,0.350749491,0.3972368709,5e-10,0.0908723783,0.5742388342,0.5368040831,0.4396648956,0.1271376741,0.4596803731,0.1373083933,0.4573220062,0.6358684263,0.8131545846,0.6577022757,0.1841733111,0.4708532214,0.5096329963,0.1218192376,0.4378388253,0.9862158305,0.0775347985,0.4511698031,0.6230490313,0.298596713,0.0622373444,0.5488377314,0.7012730065,0.477778032,0.7310069655,0.6606439755,0.9872352759,0.5921711428,0.6341656349,0.6489521907,0.4307270043,0.5924842252,0.4650830747,4.1683e-06,0.5995882582,0.8059769385,0.8104961717,0.0004372939,0.378298396,0.5103195682,0.4988705255,0.1390959825,0.8197110112,0.9053746477,0.8704946475,0.0663031223,0.0822141879,0.7220606524
S12000005,Clackmannanshire,0.4719085939,0.9222977001,0.3100923669,0.3935432323,0.6771816552,0.3754724788,0.8610299262,0.5549528055,0.5578206914,0.4290421922,0.839562683,0.3014031791,0.8629744202,0.3179314761,0.0002146107,0.3985469064,0.4375237911,0.6395021286,0.4847554718,0.4542502383,0.4691101034,0.7195898026,0.462813293,0.2476370161,0.729661247,0.4331550646,0.4946232169,0.5371948418,0.5538255119,0.6566507287,0.4846538839,0.3014956728,0.7893996475,0.5568094083,0.7725837469,0.473418356,0.7204566614,0.4703779487,0.6534215456,0.5191438562,0.5868456689,0.4347548659,0.0928184276,0.5013148031,0.7920427135,0.2805833517,0.3908775881,0.5330700777,0.4534361467,0.6155396017,0.5407831366,0.6032042422,0.2932697478,0.7939205519,0.1770717455,0.7932830964,0.540795575,0.2005318692,0.5810735138,0.5927878792,0.3295462392,0.3096106783,0.0490210056,0.0734227348
S12000006,Dumfries and Galloway,0.0577031597,0.5879658273,0.3464278612,0.3720986554,0.7473406018,0.496189108,0.0297244766,0.6542205356,0.5518516794,0.3742646579,0.6508225631,0.2445446354,0.4140796597,0.296267903,1.66657e-05,0.6135003231,0.3927583554,0.6529667352,0.4781080192,0.5354999293,0.4628380947,0.4425073531,0.4884411378,0.4564776231,0.7216037323,0.4537824292,0.5253083098,0.5576566857,0.6062799098,0.7245110722,0.4227682514,0.201908149,0.5443086947,0.6108551208,0.3793523266,0.5869083725,0.705734134,0.542771347,0.6044386601,0.7442898232,0.6258882327,0.7276926218,0.5270119061,0.4587010844,0.2969035319,0.2038848003,0.4043114747,0.6205092567,0.4964812328,0.257371222,0.4124806481,0.848289751,0.7895657632,0.0370690228,0.6448587148,0.913599194,0.5927507868,0.2777097727,0.2461846602,0.387701437,0.0460990053,0.8192761029,0.6497907455,0.8173644295
S12000008,East Ayrshire,0.4181190933,0.3039550959,0.318282178,0.4384249181,0.7125591321,0.2299557204,0.2699752342,0.586861385,0.5244217273,0.4132056371,0.6304766864,0.2666505974,0.582226156,0.3125575809,1.2416e-06,0.4216860266,0.4422205861,0.4962133699,0.4898940468,0.5193287477,0.4765644654,0.6805276533,0.4975885087,0.318740152,0.4857811073,0.4485383443,0.6439463287,0.5267312736,0.545091359,0.6012612736,0.4974468292,0.4020090662,0.5484198206,0.3495936394,0.3300543236,0.5201294283,0.7198923834,0.4173669697,0.5403014303,0.5688232892,0.5693218814,0.5168702252,0.3432877805,0.4738418882,0.8589717098,0.479517425,0.3723370847,0.5250054132,0.5229871208,0.4361044253,0.3818365142,0.7439991865,0.3560598184,0.6357230172,0.4440928316,0.9008530006,0.5477551074,0.5860253258,0.4383618578,0.2212231379,0.3212686,0.5369912588,0.4752843464,0.1867488866
S12000010,East Lothian,0.1997226743,0.826704866,0.2927342976,0.3070359939,0.6707292833,0.502582917,0.0587233082,0.6190185763,0.5048000409,0.4476952041,0.3823429761,0.2902923289,0.1115404538,0.3085306358,4.76e-08,0.2763076837,0.4350280828,0.7914665,0.4614475308,0.1280171945,0.4441131289,0.417145931,0.4613485237,0.8148891448,0.3501978304,0.4673979961,0.2975864505,0.5391125602,0.5551277528,0.3609823061,0.5007516015,0.1232650611,0.90706673,0.724582103,0.366922015,0.462104937,0.6500031383,0.4182945544,0.712382852,0.83424119,0.6194504883,0.5347421766,0.1774103731,0.5180467478,0.3758898114,0.4659822145,0.695091913,0.5312269448,0.5732463818,0.2927071098,0.6173586092,0.6099272061,0.3746966312,0.1938610425,0.4274503993,0.8150665734,0.5399614119,0.077242807,0.6424496266,0.143220662,0.384802478,0.678122828,0.5900644724,0.558289901
S12000011,East Renfrewshire,0.7933981696,0.5060628621,0.2904965639,0.4330350233,0.5930697178,0.2629236565,0.4989218616,0.4832354384,0.4957164638,0.4604283357,0.6136824552,0.2950609345,0.6283506321,0.3307727876,0.0003770756,0.2394791472,0.4752269059,0.5053263444,0.4865220025,0.3754154588,0.4554563285,0.5987337996,0.4734573242,0.6339126123,0.1809996294,0.4249041735,0.4069644172,0.4990470661,0.4936590649,0.3546164127,0.5204574497,0.4192882821,0.6847612518,0.5981659077,0.5943256601,0.4366509573,0.4457131486,0.4676233676,0.4477760688,0.2832929171,0.4660563464,0.4757016619,0.2685731009,0.4820894514,0.6036122305,0.6748036569,0.4713975947,0.5492199547,0.4906087812,0.2248464324,0.484516212,0.3787681866,0.3461914203,0.458675886,0.2369616739,0.6656587104,0.5064106161,0.5318330144,0.3877724998,0.4426839339,0.5061322497,0.3270911397,0.3601612827,0.5748208873
S12000014,Falkirk,0.7996228257,0.3632483393,0.317790343,0.4792061432,0.6172455582,0.4095688416,0.4059674259,0.5361520924,0.4620194276,0.4635685278,0.7503911332,0.2924652973,0.5668659015,0.3536041268,8.48805e-05,0.4569212341,0.4827357472,0.6562643049,0.5053617592,0.4051004407,0.4320232529,0.59036522,0.4820346695,0.2433729573,0.378875073,0.3356659681,0.4299343988,0.500150797,0.4892120329,0.5110223338,0.5113178762,0.2797745839,0.8743804791,0.5671871151,0.2837280593,0.4549183096,0.5107907421,0.323709075,0.4493667433,0.5236114776,0.5003891768,0.1641262768,0.4491800374,0.4641284484,0.4610641227,0.3407763194,0.5958851827,0.5255536497,0.488516334,0.4686590882,0.3827334548,0.6185752749,0.2671904187,0.4444928898,0.2772095603,0.7946812221,0.5055794468,0.5159385777,0.5442298916,0.4938412506,0.4400307967,0.4421946305,0.0917954764,0.4237185983
S12000015,Fife,0.641202908,0.6294462397,0.2918025058,0.3408203309,0.2456172863,0.6229326549,0.0673407014,0.5353925815,0.6012939147,0.4215545165,0.5790099916,0.2840911827,0.5623307718,0.3285781869,1.2e-09,0.4042147498,0.4238925224,0.7977692996,0.5085237339,0.3111918026,0.4655576615,0.552375816,0.4732503802,0.5890362199,0.039441361,0.40187471,0.5861258303,0.5293172536,0.5505102794,0.6542614584,0.5037137394,0.6735337989,0.1748361657,0.4342673682,0.4649693298,0.5163929475,0.7120603996,0.2885588685,0.5850621194,0.4245986073,0.4329415629,0.5471907633,0.5661232069,0.4808432878,0.1239833081,0.7314475163,0.7161232158,0.4503879282,0.4781578667,0.2374170893,0.5505444748,0.1848360632,0.4933457156,0.004511171,0.2272813951,0.6098468432,0.541189447,0.3295721227,0.4745287892,0.3632163504,0.2591732327,0.5029750094,0.5796990835,0.3742676477
S12000017,Highland,0.5330333883,0.1208826823,0.3650330589,0.2154204041,0.2840627701,0.520489995,0.089357236,0.5529899854,0.6642928042,0.3135322707,0.2996075211,0.2136640866,0.9044133975,0.2288413368,3.563529785e-19,0.6781553082,0.3770982366,0.5139584679,0.4007657013,0.322065734,0.7102804348,0.6570635771,0.470350278,0.8979596618,0.4972726531,0.7951162098,0.6537185917,0.6575718416,0.6272653112,0.7842996359,0.4471333216,0.3280103549,0.7590955603,0.7373087756,0.2709165578,0.5724797903,0.5602776939,0.262927454,0.7956880396,0.6333804243,0.6925001988,0.6235167638,0.8209135722,0.6757627606,0.295177928,0.8540894714,0.5824823417,0.6148699893,0.509699845,0.2937458401,0.4251401389,0.3891325434,0.7599732807,0.1205703534,0.3208896482,0.6213113611,0.6783969898,0.1306681622,0.2640783636,0.5203792547,0.2421472645,0.6544657126,0.6405752613,0.3637996173
S12000018,Inverclyde,0.5640824941,0.9451435771,0.2948877106,0.3434684063,0.6701470629,0.219450146,0.8967649406,0.3921217402,0.5196082963,0.4392888678,0.5062708718,0.286141413,0.4408103576,0.2539448393,3.51e-08,0.5518110201,0.4366521428,0.6072324835,0.4952305336,0.5293083094,0.6417895676,0.405152189,0.5249347073,0.7010150537,0.3614560247,0.6314711161,0.1833321643,0.5436023837,0.5326816437,0.5681405926,0.377705952,0.0486377923,0.3883243812,0.4327424967,0.3804024772,0.520993021,0.8414234616,0.2468760687,0.5445931124,0.2184753788,0.4639107886,0.8045098941,0.1071327405,0.6175128611,0.8923142418,0.8065458627,0.3666509523,0.5392623209,0.3052864212,0.6566527092,0.2797830427,0.2018938473,0.6996105455,0.4829501677,0.4503571674,0.4981322083,0.5561108093,0.852000895,0.236895931,0.5721702138,0.5139241867,0.2086822878,0.3158523782,0.2838983139
S12000019,Midlothian,0.2844470669,0.2600369165,0.2985467168,0.3471361151,0.4784858141,0.3459150536,0.262840756,0.6118376856,0.524331586,0.4614315185,0.7254735667,0.2973126829,0.573782028,0.3186985709,9.31619e-05,0.3470777452,0.4465357452,0.9179807121,0.4797588914,0.2928462147,0.4505175745,0.3396227995,0.451625366,0.6750219427,0.4889741419,0.4299400197,0.6143402162,0.5317126875,0.5459948176,0.7451652382,0.5109564076,0.632872544,0.611150706,0.7064284001,0.7002603527,0.4985737002,0.4199663824,0.5801468541,0.8136636036,0.0993909329,0.6628053745,0.1673400686,0.5499887192,0.5241416111,0.4909102207,0.447725907,0.8826500498,0.46074528,0.5442365409,0.2629210322,0.4316644056,0.8248479346,0.3230086336,0.6358996413,0.6116328534,0.31630596,0.5281147906,0.1636494748,0.1838319546,0.7744901711,0.0768736653,0.3043507328,0.3919703548,0.7547530506
S12000020,Moray,0.204942048,0.5876108687,0.3476672636,0.2305601184,0.6558853488,0.6650089699,0.1305324069,0.6562531386,0.5587904358,0.2884413587,0.7312681279,0.1836183082,0.7801842101,0.2284514608,9.122301643e-25,0.8881685267,0.4224832393,0.7364765056,0.386341435,0.8755566429,0.6987151547,0.8845212925,0.4832126704,0.3991646271,0.8537543423,0.8868513386,0.8386412969,0.6388906032,0.6072672461,0.8653572225,0.5422245138,0.4176482208,0.2975861628,0.6339405347,0.1279684112,0.634475575,0.8171409463,0.4471930578,0.7898917665,0.4641362643,0.7148161057,0.6636228138,0.4069517481,0.6473349856,0.8125212993,0.7610987253,0.2048162105,0.5044051276,0.5154197308,0.0594402492,0.3421250035,0.5025066493,0.5418722264,0.0694558722,0.6876729254,0.9661132742,0.6679853133,0.7282189464,0.5491110313,0.3108102839,0.0529465601,0.8120191933,0.5818921282,0.2844166543
S12000021,North Ayrshire,0.5768296128,0.2674667659,0.2864655628,0.3113022209,0.3778690194,0.1267144438,0.0419941907,0.390586057,0.481090536,0.4134511845,0.5075169801,0.2409662982,0.5554548142,0.2828126836,0.0,0.1030483388,0.4439185504,0.7353089882,0.4835708244,0.1251373037,0.5956712521,0.1740558124,0.5026188362,0.378994282,0.4563855205,0.5604343776,0.1794031472,0.5148020237,0.5417904396,0.4391949053,0.3928014824,0.6714281907,0.8556627494,0.1505059343,0.5782194447,0.4597507885,0.4282680734,0.2952025946,0.2811645781,0.3550071384,0.4300324544,0.418535709,0.5833962628,0.550248875,0.2431164934,0.4318063566,0.5658987045,0.7054658146,0.4753893255,0.5212617855,0.3842918754,0.2805860067,0.1271870435,0.0289012083,0.3980430064,0.2002014714,0.5940082918,0.2016504427,0.6469635433,0.527626465,0.1478568193,0.1152873573,0.4578883866,0.6674842383
S12000023,Orkney Islands,0.6292321888,0.6105581408,0.3389352651,0.245052808,0.6500707418,0.0542991855,0.0032423212,0.5995412035,0.7843198103,0.4099652367,0.0019201178,0.2897045055,0.9918528226,0.2514690416,7.285152084e-28,0.1478033302,0.3867299424,0.966825814,0.4568372835,0.4743481914,0.4900140051,0.1244286194,0.4956480988,0.9970996309,0.1332140067,0.5778431637,0.5455020336,0.5456699568,0.5653127343,0.754016079,0.365017317,0.0031726655,0.0728116151,0.8680496424,0.9652798393,0.3325925946,0.0418807653,0.7133122904,0.1337028104,0.2001748222,0.5391952156,0.9682287016,0.9394124302,0.5731046337,0.1594866697,0.997142012,0.9763330777,0.8265911462,0.4751529972,0.9962885144,0.3806994278,0.158845699,0.8636746273,0.9998189442,0.1998828272,0.1608307292,0.5867577579,0.1148940481,0.4845618217,0.0275221221,0.2440707997,0.998989684,0.2545678954,0.8192740706
S12000024,Perth and Kinross,0.3804655411,0.1556842138,0.3381718689,0.2776154241,0.6224098419,0.1860185358,0.2830907772,0.5257591331,0.5124699934,0.3688241974,0.7260035359,0.2590798206,0.7113998194,0.2812382721,0.0,0.6427098282,0.4322243881,0.5499347659,0.4296253845,0.4811661354,0.5679180607,0.4617402295,0.4632093506,0.4483993036,0.8571004159,0.6596174144,0.6911363007,0.5749784818,0.5754994481,0.8077877943,0.4494121828,0.8111058212,0.5815248439,0.4059930511,0.4862340032,0.5140400415,0.5074729335,0.4471546542,0.7031437164,0.1635962186,0.6613761932,0.5641383013,0.6351555989,0.5512367386,0.4288316778,0.5138747327,0.4157126822,0.5984897505,0.4290330236,0.290920284,0.2030926215,0.5878046072,0.4853572667,0.3324475682,0.4447176275,0.2886771166,0.596874265,0.1172644716,0.2687599447,0.5321103815,0.2086022101,0.4983534694,0.3318455152,0.5217736446
S12000026,Scottish Borders,0.2233152385,0.4270369253,0.335488569,0.3426649468,0.5459897376,0.4735851596,0.1255842702,0.6172850569,0.5768077304,0.4137813186,0.4784171324,0.2773640314,0.4429678156,0.3154783061,2.2521e-05,0.4935788359,0.4180792681,0.352525692,0.4735711686,0.6051721594,0.4527160535,0.5277917574,0.4763887176,0.810062257,0.6182710345,0.4608021829,0.512323548,0.5523212854,0.5859074153,0.6126359977,0.4276037944,0.2580332442,0.3656194535,0.6538295562,0.4538400577,0.579008204,0.6785576109,0.6073842985,0.6761162845,0.4532473455,0.6110068978,0.8652639076,0.5888116475,0.4781712559,0.2294568883,0.8998698759,0.6117973673,0.6233193022,0.48335569,0.298553688,0.2555629197,0.6076807025,0.8337447827,0.3855784368,0.3976985348,0.4886342148,0.5756517784,0.4772918797,0.1060422856,0.5201702715,0.0737685748,0.6207995023,0.5854530445,0.6729822041
S12000027,Shetland Islands,0.8295865499,0.9876537188,0.2996376309,0.1147270666,0.3356139838,0.997603305,6.69e-07,0.7007125087,0.8469511489,0.356366891,0.0493129039,0.2146148832,0.9625767096,0.1871454685,2.826665391e-54,0.0852812533,0.3135846231,0.9981613922,0.5008965427,0.4699725944,0.5949989642,0.9404662013,0.5343272604,0.9991242142,0.0001157764,0.6342014122,0.1823606253,0.6106265404,0.5609846477,0.3862926075,0.6877319223,0.0465521867,0.0715101587,0.9391947863,0.0944487007,0.6675041184,0.9399728125,0.6488533652,0.1703622113,0.276031885,0.2431317008,0.974567987,0.1698139936,0.6388309469,0.41450478,0.9999979314,0.9191311842,0.6434395756,0.6557533427,0.6019514835,0.950647336,0.0125576575,0.566412797,0.9999999997,0.9388671058,0.9910886887,0.6228810336,0.8717876442,0.9528407065,0.0055863856,0.0009077005,0.9997292864,0.9355672323,0.907567766
S12000028,South Ayrshire,0.7929799494,0.4791479574,0.3263102008,0.3711031455,0.723036475,0.4546129271,0.5107869474,0.5565670068,0.5950312099,0.4112123516,0.8916273101,0.2616128227,0.6151596511,0.2863202721,0.0003593963,0.4820954065,0.4213977529,0.5846612283,0.4961428015,0.4127091912,0.5169643929,0.7875995443,0.5469108368,0.7954781418,0.3027694559,0.5117817542,0.6285719507,0.5569155019,0.5806517577,0.5869101663,0.4980063701,0.9062593996,0.4501812306,0.5164056558,0.2159292543,0.5781931827,0.90157342,0.5903592309,0.6552683832,0.0633426273,0.6147560576,0.5535950569,0.6574979134,0.5005762424,0.8003000581,0.7682537301,0.4173056085,0.506886776,0.5795221669,0.0714697262,0.5491069023,0.2004780767,0.4322478753,0.0865435899,0.5362861527,0.8470371047,0.5719787983,0.5188348695,0.6904791198,0.7652414332,0.2584779289,0.1662050326,0.2471652223,0.34677013
S12000029,South Lanarkshire,0.4524734389,0.4524447313,0.3025369482,0.4854230401,0.5111109106,0.5556279492,0.1976789715,0.5336878301,0.5849551277,0.4551651,0.4949784429,0.2989292393,0.5554109586,0.3473786583,0.0002852556,0.3905476157,0.4688275397,0.6590391905,0.4968643271,0.5196238787,0.4420233924,0.3661479473,0.4837758662,0.5119803194,0.1676397538,0.3408248777,0.4112237804,0.5035743413,0.517542733,0.4301351042,0.4897488386,0.6122802597,0.6136934784,0.6083994132,0.6734120236,0.4951175893,0.6038156343,0.4871597639,0.4844258382,0.4938167584,0.4861046785,0.3637204568,0.6927210403,0.4568085935,0.2693651678,0.3497494202,0.6407275144,0.5661991259,0.4906043153,0.5579513855,0.3786691666,0.3833924446,0.4427824337,0.148785359,0.439137744,0.6472767937,0.5225282505,0.488957472,0.5240685606,0.3375225192,0.5236995169,0.5837599167,0.5941354066,0.5832489575
